Date,,,VXX,TQQQ,VXX,TQQQ,Capital,,,VXX,0.94,0.3,уменьшена эффективность на 1.5
2/13/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/14/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/15/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/19/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/20/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/21/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/22/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/25/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/26/2008,0.00%,0.00%,8979.673377,10296.8168,0.00%,0.00%,973188,,,,,,
2/27/2008,-0.01%,0.00%,8979.285426,10296.8168,0.00%,0.00%,973167,,,,,,
2/28/2008,0.01%,0.01%,8979.775837,10296.8168,0.01%,0.00%,973194,,,,,,
2/29/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/3/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/4/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/5/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/6/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/7/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/10/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/11/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/12/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/13/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/14/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/17/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/18/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/19/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/20/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/24/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/25/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/26/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/27/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/28/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
3/31/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/1/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/2/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/3/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/4/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/7/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/8/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/9/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/10/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/11/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/14/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/15/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/16/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/17/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/18/2008,0.00%,0.00%,8979.775837,10296.8168,0.00%,0.00%,973194,,,,,,
4/21/2008,-0.01%,0.00%,8979.387888,10296.8168,0.00%,0.00%,973173,,,,,,
4/22/2008,0.28%,0.19%,8996.125698,10296.8168,0.19%,0.00%,974080,,,,,,
4/23/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
4/24/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
4/25/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
4/28/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
4/29/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
4/30/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
5/1/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
5/2/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
5/5/2008,0.00%,0.00%,8996.125698,10296.8168,0.00%,0.00%,974080,,,,,,
5/6/2008,-0.01%,0.00%,8995.738102,10296.8168,0.00%,0.00%,974059,,,,,,
5/7/2008,4.09%,2.73%,9241.009863,10296.8168,2.73%,0.00%,987338,,,,,,
5/8/2008,0.00%,0.00%,9241.009863,10296.8168,0.00%,0.00%,987338,,,,,,
5/9/2008,0.00%,0.00%,9241.009863,10296.8168,0.00%,0.00%,987338,,,,,,
5/12/2008,-0.01%,0.00%,9240.627335,10296.8168,0.00%,0.00%,987317,,,,,,
5/13/2008,2.65%,1.77%,9403.836973,10296.8168,1.77%,0.00%,996036,,,,,,
5/14/2008,-1.39%,-0.93%,9316.548798,10296.8168,-0.93%,0.00%,991414,,,,,,
5/15/2008,-1.46%,-0.97%,9226.143901,10296.8168,-0.97%,0.00%,986603,,,,,,
5/16/2008,-1.40%,-0.93%,9140.291295,10296.8168,-0.93%,0.00%,982013,,,,,,
5/19/2008,-0.01%,0.00%,9139.906582,10296.8168,0.00%,0.00%,981992,,,,,,
5/20/2008,-1.30%,-0.87%,9060.678822,10296.8168,-0.87%,0.00%,977736,,,,,,
5/21/2008,-1.39%,-0.93%,8976.86587,10296.8168,-0.93%,0.00%,973214,,,,,,
5/22/2008,-0.01%,0.00%,8976.477647,10296.8168,0.00%,0.00%,973193,,,,,,
5/23/2008,-0.21%,-0.14%,8963.789778,10296.8168,-0.14%,0.00%,972505,,,,,,
5/27/2008,-0.01%,0.00%,8963.401271,10296.8168,0.00%,0.00%,972484,,,,,,
5/28/2008,1.86%,1.24%,9074.638531,10296.8168,1.24%,0.00%,978519,,,,,,
5/29/2008,0.54%,0.36%,9107.579813,10296.8168,0.36%,0.00%,980295,,,,,,
5/30/2008,5.89%,3.93%,9465.113529,10296.8168,3.93%,0.00%,999536,,,,,,
6/2/2008,-0.13%,-0.08%,9457.123061,10296.8168,-0.08%,0.00%,999114,,,,,,
6/3/2008,-1.55%,-1.03%,9359.625043,10296.8168,-1.03%,0.00%,993964,,,,,,
6/4/2008,-0.01%,0.00%,9359.244596,10296.8168,0.00%,0.00%,993944,,,,,,
6/5/2008,1.87%,1.25%,9475.796203,10296.8168,1.25%,0.00%,1000133,,,,,,
6/6/2008,-0.12%,-0.08%,9468.487069,10296.8168,-0.08%,0.00%,999747,,,,,,
6/9/2008,0.00%,0.00%,9468.487069,10296.8168,0.00%,0.00%,999747,,,,,,
6/10/2008,0.00%,0.00%,9468.487069,10296.8168,0.00%,0.00%,999747,,,,,,
6/11/2008,0.00%,0.00%,9468.487069,10296.8168,0.00%,0.00%,999747,,,,,,
6/12/2008,0.00%,0.00%,9468.487069,10296.8168,0.00%,0.00%,999747,,,,,,
6/13/2008,0.00%,0.00%,9468.487069,10296.8168,0.00%,0.00%,999747,,,,,,
6/16/2008,-0.01%,0.00%,9468.108793,10296.8168,0.00%,0.00%,999727,,,,,,
6/17/2008,3.91%,2.60%,9714.602245,10296.8168,2.60%,0.00%,1012741,,,,,,
6/18/2008,0.00%,0.00%,9714.602245,10296.8168,0.00%,0.00%,1012741,,,,,,
6/19/2008,0.00%,0.00%,9714.602245,10296.8168,0.00%,0.00%,1012741,,,,,,
6/20/2008,-1.38%,-0.92%,9624.985534,10296.8168,-0.92%,0.00%,1008069,,,,,,
6/23/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
6/24/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
6/25/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
6/26/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
6/27/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
6/30/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/1/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/2/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/3/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/7/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/8/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/9/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/10/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/11/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/14/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/15/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/16/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/17/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/18/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/21/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/22/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/23/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/24/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/25/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/28/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/29/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/30/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
7/31/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
8/1/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
8/4/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
8/5/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
8/6/2008,0.00%,0.00%,9624.985534,10296.8168,0.00%,0.00%,1008069,,,,,,
8/7/2008,-1.45%,-0.97%,9532.037114,10296.8168,-0.97%,0.00%,1003202,,,,,,
8/8/2008,0.00%,0.00%,9532.037114,10296.8168,0.00%,0.00%,1003202,,,,,,
8/11/2008,0.00%,0.00%,9532.037114,10296.8168,0.00%,0.00%,1003202,,,,,,
8/12/2008,0.00%,0.00%,9532.037114,10296.8168,0.00%,0.00%,1003202,,,,,,
8/13/2008,0.00%,0.00%,9532.037114,10296.8168,0.00%,0.00%,1003202,,,,,,
8/14/2008,0.00%,0.00%,9532.037114,10296.8168,0.00%,0.00%,1003202,,,,,,
8/15/2008,-1.35%,-0.90%,9446.09219,10296.8168,-0.90%,0.00%,998679,,,,,,
8/18/2008,-1.33%,-0.89%,9362.123361,10296.8168,-0.89%,0.00%,994240,,,,,,
8/19/2008,0.00%,0.00%,9362.123361,10296.8168,0.00%,0.00%,994240,,,,,,
8/20/2008,-1.22%,-0.81%,9285.97593,10296.8168,-0.81%,0.00%,990197,,,,,,
8/21/2008,-0.01%,0.00%,9285.593803,10296.8168,0.00%,0.00%,990177,,,,,,
8/22/2008,3.29%,2.19%,9489.047988,10296.8168,2.19%,0.00%,1001024,,,,,,
8/25/2008,-0.50%,-0.33%,9457.282424,10296.8168,-0.33%,0.00%,999349,,,,,,
8/26/2008,-0.01%,0.00%,9456.903707,10296.8168,0.00%,0.00%,999329,,,,,,
8/27/2008,1.22%,0.81%,9533.551752,10296.8168,0.81%,0.00%,1003379,,,,,,
8/28/2008,3.28%,2.19%,9741.895287,10296.8168,2.19%,0.00%,1014343,,,,,,
8/29/2008,-0.08%,-0.05%,9736.588502,10296.8168,-0.05%,0.00%,1014066,,,,,,
9/2/2008,-0.99%,-0.66%,9672.519104,10296.8168,-0.66%,0.00%,1010730,,,,,,
9/3/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/4/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/5/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/8/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/9/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/10/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/11/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/12/2008,0.00%,0.00%,9672.519104,10296.8168,0.00%,0.00%,1010730,,,,,,
9/15/2008,-1.32%,-0.88%,9587.660374,10296.8168,-0.88%,0.00%,1006296,,,,,,
9/16/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/17/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/18/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/19/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/22/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/23/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/24/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/25/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/26/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/29/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
9/30/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/1/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/2/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/3/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/6/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/7/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/8/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/9/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/10/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/13/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/14/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/15/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/16/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/17/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/20/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/21/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/22/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/23/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/24/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/27/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/28/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/29/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/30/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
10/31/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/3/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/4/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/5/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/6/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/7/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/10/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/11/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/12/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/13/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/14/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/17/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/18/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/19/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/20/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/21/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/24/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/25/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/26/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
11/28/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/1/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/2/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/3/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/4/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/5/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/8/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/9/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/10/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/11/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/12/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/15/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/16/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/17/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/18/2008,0.00%,0.00%,9587.660374,10296.8168,0.00%,0.00%,1006296,,,,,,
12/19/2008,-0.01%,0.00%,9587.284149,10296.8168,0.00%,0.00%,1006276,,,,,,
12/22/2008,7.30%,4.87%,10053.96985,10296.8168,4.87%,0.00%,1030768,,,,,,
12/23/2008,0.00%,0.00%,10053.96985,10296.8168,0.00%,0.00%,1030768,,,,,,
12/24/2008,0.00%,0.00%,10053.96985,10296.8168,0.00%,0.00%,1030768,,,,,,
12/26/2008,0.00%,0.00%,10053.96985,10296.8168,0.00%,0.00%,1030768,,,,,,
12/29/2008,-1.50%,-1.00%,9953.765068,10296.8168,-1.00%,0.00%,1025631,,,,,,
12/30/2008,0.00%,0.00%,9953.765068,10296.8168,0.00%,0.00%,1025631,,,,,,
12/31/2008,-0.01%,0.00%,9953.395509,10296.8168,0.00%,0.00%,1025612,,,,,,
1/2/2009,3.51%,2.34%,10186.19027,10296.8168,2.34%,0.00%,1037606,,,,,,
1/5/2009,0.00%,0.00%,10186.19027,10296.8168,0.00%,0.00%,1037606,,,,,,
1/6/2009,0.00%,0.00%,10186.19027,10296.8168,0.00%,0.00%,1037606,,,,,,
1/7/2009,0.00%,0.00%,10186.19027,10296.8168,0.00%,0.00%,1037606,,,,,,
1/8/2009,0.00%,0.00%,10186.19027,10296.8168,0.00%,0.00%,1037606,,,,,,
1/9/2009,0.00%,0.00%,10186.19027,10296.8168,0.00%,0.00%,1037606,,,,,,
1/12/2009,-1.54%,-1.03%,10081.3041,10296.8168,-1.03%,0.00%,1032264,,,,,,
1/13/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/14/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/15/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/16/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/20/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/21/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/22/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/23/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/26/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/27/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/28/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/29/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
1/30/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/2/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/3/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/4/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/5/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/6/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/9/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/10/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/11/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/12/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/13/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/17/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/18/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/19/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/20/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/23/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/24/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/25/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/26/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
2/27/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/2/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/3/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/4/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/5/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/6/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/9/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/10/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/11/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/12/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/13/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/16/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/17/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/18/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/19/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/20/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/23/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/24/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/25/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/26/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/27/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
3/30/2009,0.00%,0.00%,10081.3041,10296.8168,0.00%,0.00%,1032264,,,,,,
