Index,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
5389,0.89,2,23.95131406,0.262155638,-28.76566051,91.36295623,0.832635637,76.07205327
5390,0.895,2.66,26.58995957,0.275334591,-33.75811551,96.5732618,0.787661253,76.0670164
5391,0.995,0.32,26.49429319,0.261375687,-35.30584543,101.364796,0.750422285,76.06640176
5392,0.9,1.86,28.75773649,0.285242012,-38.11761448,100.8187268,0.754447435,76.06242989
5393,0.995,1.12,38.56612817,0.396769225,-49.2838926,97.20040189,0.782530075,76.06223778
5394,0.905,0.36,19.41845815,0.200043367,-24.78233953,97.07124231,0.783560331,76.06117472
5395,0.995,0.72,34.11139175,0.352827226,-43.36362984,96.6801573,0.786635987,76.05209094
5396,1.01,2.88,42.78653321,0.437335731,-55.04344748,97.83452429,0.777322918,76.04901789
5397,1.035,1.3,43.87825988,0.43590289,-58.09289559,100.6606307,0.755311978,76.03018011
5398,1.04,4.66,42.85095336,0.465475024,-51.89670166,92.05854476,0.825697048,76.01246865
5399,0.99,0.66,33.55745273,0.340844102,-43.47326255,98.4539633,0.771910153,75.99761385
5400,1.035,4.9,41.97530591,0.4639834,-49.98151604,90.46725782,0.839816581,75.97590315
5401,1.03,4.58,41.40093347,0.460984903,-48.94803117,89.8097383,0.84581407,75.96234029
5402,0.895,3.2,26.56648041,0.275245248,-33.75811551,96.51930617,0.786965742,75.95738737
5403,1,4.62,42.17208535,0.439279275,-53.30636964,96.00290243,0.79112657,75.95044687
5404,1.045,4.04,42.33601554,0.464423745,-50.82983266,91.15816316,0.832897008,75.92536135
5405,1.01,3.36,42.31555856,0.43829033,-53.80919935,96.54686777,0.786400078,75.92446433
5406,0.985,1.06,38.15551452,0.38404569,-49.92980312,99.35149774,0.764183156,75.92274109
5407,0.895,2.74,26.58310778,0.275759801,-33.75811551,96.39950321,0.787458286,75.91058756
5408,0.995,1.7,42.04352817,0.41652136,-55.9065877,100.9396689,0.752031736,75.9098344
5409,1.005,4.56,42.21920066,0.442272423,-53.0945125,95.45971783,0.7951707,75.90677063
5410,1.02,1.18,39.57662048,0.418544233,-49.30690557,94.55779668,0.802658776,75.89764535
5411,0.895,1.64,26.52670252,0.266990196,-34.72802948,99.35459404,0.763841281,75.89114037
5412,1.015,2.02,43.13601843,0.435385261,-56.34877259,99.07551377,0.765518333,75.84412209
5413,1.035,4.92,41.94256918,0.464071271,-49.98151891,90.3795857,0.839161556,75.84307376
5414,1.01,2.78,42.68409986,0.437457232,-54.91563137,97.57319522,0.777266851,75.84041018
5415,0.985,3.6,40.13925427,0.421268773,-50.43377787,95.28181731,0.795880379,75.83292892
5416,1.03,4.6,41.36899767,0.461067704,-48.94803117,89.72434493,0.845161627,75.83157335
5417,0.995,1.14,38.65504371,0.397934304,-49.51984828,97.13925967,0.780596974,75.82661212
5418,1.02,1.7,40.95017868,0.435099696,-50.82930968,94.11677145,0.805641055,75.82433505
5419,0.895,1.66,26.58372984,0.267216835,-34.88410176,99.48373885,0.762058603,75.81243901
5420,0.895,1.1,25.73909301,0.253025277,-34.54127635,101.7253821,0.745169135,75.80261501
5421,0.895,3.22,26.54098001,0.275279904,-33.75811551,96.41452081,0.786210356,75.8020947
5422,1.04,4.68,42.81852265,0.465558432,-51.96965331,91.97239218,0.823913956,75.77733748
5423,1.045,4.06,42.2941983,0.464505546,-50.82983266,91.05208471,0.832074317,75.76210121
5424,1.02,1.74,41.05648842,0.436393955,-50.99313699,94.08124923,0.805137531,75.74834473
5425,1.04,1.28,44.51658255,0.4397996,-59.49820802,101.2201524,0.748200392,75.7329577
5426,1.01,3.38,42.26367804,0.438371479,-53.80919935,96.41064726,0.785435921,75.72438552
5427,1,4.64,42.13988355,0.439366901,-53.37698868,95.91046448,0.7894766,75.71906741
5428,1.035,4.94,41.90979716,0.464159474,-49.98152179,90.29180605,0.838505825,75.71020532
5429,1.03,4.62,41.33702837,0.461150841,-48.94803117,89.63884411,0.8445085,75.70076576
5430,1.045,1.02,43.49800915,0.418427835,-59.73391008,103.9558212,0.728196247,75.70023885
5431,0.915,0.86,24.83243493,0.280447287,-29.04833837,88.54581983,0.854865935,75.69480504
5432,1.005,4.58,42.18711114,0.442358358,-53.16513154,95.36863134,0.793510895,75.67604805
5433,0.9,2.04,28.54525914,0.28732636,-37.4820706,99.34786041,0.761571031,75.66045244
5434,0.895,3.24,26.51547588,0.275314783,-33.75811551,96.30966987,0.785454859,75.64689822
5435,1.01,0.8,35.22315001,0.373058437,-43.97067818,94.4172455,0.801059967,75.63387555
5436,0.895,2.68,26.51685758,0.275463708,-33.75811551,96.26261768,0.785495789,75.61388083
5437,1.045,4.08,42.25235188,0.464587728,-50.82983266,90.94590611,0.831251052,75.59888015
5438,1.03,4.64,41.30502548,0.461234316,-48.94803117,89.55323593,0.843854686,75.56991781
5439,0.925,1.48,31.42807984,0.326842055,-39.99774228,96.15678073,0.785746346,75.55483908
5440,1.035,4.96,41.87698977,0.464248009,-50.00154024,90.20391892,0.837513996,75.54704459
5441,1.04,4.7,42.78605769,0.465642172,-52.04260496,91.88613113,0.822135205,75.54282323
5442,0.89,1.96,23.86339809,0.262058133,-28.76566051,91.06146735,0.829579355,75.54271334
5443,1.01,3.4,42.21177444,0.438453088,-53.80919935,96.27432344,0.784471335,75.52444703
5444,0.985,3.62,40.08766301,0.421358283,-50.50337037,95.13913606,0.793762133,75.5178436
5445,0.895,1.28,25.97667718,0.258304648,-34.59495062,100.5660461,0.750880597,75.51309271
5446,0.895,3.26,26.48996802,0.275349887,-33.75811551,96.20475365,0.784699253,75.49179832
5447,1.025,2,41.76109415,0.443838336,-52.05212236,94.0907775,0.802293783,75.48844581
5448,1,4.66,42.10764784,0.439454879,-53.44760773,95.81790959,0.787830356,75.48825786
5449,1.01,2.8,42.59902173,0.437569702,-54.94119459,97.35368229,0.775356671,75.48382699
5450,0.98,0.92,35.54795621,0.363904287,-46.01451813,97.68490646,0.772537835,75.46528615
5451,1.005,4.6,42.154988,0.442444643,-53.23575059,95.2774289,0.791854863,75.44589543
5452,1.03,4.66,41.27298892,0.461318126,-48.94803117,89.46752048,0.843200185,75.43902979
5453,1.045,4.1,42.21047465,0.464670291,-50.82983434,90.8396242,0.830427154,75.43569055
5454,1.03,1,40.80322583,0.411306763,-53.70075498,99.20387785,0.759825925,75.37767826
5455,0.89,1.76,24.16363933,0.259122289,-29.89895083,93.25187515,0.808176831,75.36400493
5456,0.98,0.34,27.73033366,0.262288648,-38.90304143,105.7244903,0.712806316,75.36108445
5457,0.99,2.04,42.53848404,0.418930545,-57.31736605,101.5406599,0.742156993,75.35911085
5458,0.895,3.28,26.46445644,0.275385214,-33.75811551,96.09977245,0.783943536,75.33679542
5459,1.04,0.98,42.82708771,0.414473684,-58.74347731,103.3288465,0.729052648,75.33216918
5460,1.01,3.42,42.1598477,0.438535158,-53.80919935,96.13789673,0.783506319,75.32464956
5461,1.01,0.62,34.82283284,0.348973297,-46.13428696,99.78652568,0.754814589,75.32032535
5462,1.04,4.72,42.75355839,0.465726246,-52.11555661,91.79976169,0.820360775,75.3089236
5463,1.03,4.68,41.24091858,0.461402273,-48.94803117,89.38169784,0.842544993,75.30810199
5464,0.995,1.8,42.2180579,0.419903222,-56.36918946,100.5423528,0.74895627,75.30182553
5465,1.035,4.98,41.8441469,0.464336877,-50.07913043,90.1159244,0.835560573,75.2973134
5466,0.895,1.68,26.54304983,0.267080791,-35.03992602,99.38209976,0.757508729,75.28280809
5467,0.9,2.12,28.50096198,0.28788715,-37.4820706,99.00046608,0.760389208,75.278886
5468,1.045,4.12,42.1685672,0.464753236,-50.82983699,90.73324062,0.829602645,75.27253639
5469,1.045,4.28,42.19006232,0.465260319,-50.82985841,90.68055148,0.830025179,75.26714096
5470,1,4.68,42.07537814,0.439543208,-53.51822678,95.72523788,0.786187822,75.25801628
5471,0.995,1.36,38.51022109,0.409384015,-48.1365216,94.06869765,0.800020853,75.25691977
5472,0.99,1.74,41.63241418,0.414549254,-55.56087495,100.4281489,0.749311709,75.25198792
5473,1.005,4.62,42.12283116,0.442531278,-53.30636964,95.18611065,0.790202586,75.21631083
5474,0.9,1.76,28.67444666,0.284114819,-38.47669071,100.9255582,0.745242019,75.21396675
5475,0.995,1.04,37.25007887,0.389522616,-47.36405271,95.63007975,0.786463082,75.20952724
5476,0.985,3.64,40.03604822,0.421448271,-50.57296287,94.99635173,0.791649252,75.20379077
5477,0.895,3.3,26.43894113,0.275420766,-33.75811551,95.99472659,0.783187709,75.18188995
5478,0.895,2.7,26.44375788,0.275593744,-33.75811551,95.95195278,0.783330393,75.16208085
5479,0.99,2.08,42.55628105,0.419379575,-57.46186855,101.474377,0.740600369,75.15196105
5480,1.04,1.34,44.74596384,0.439522137,-60.62201487,101.8059389,0.738114098,75.14439877
5481,1.045,4.3,42.15855308,0.465337128,-50.82986112,90.59787089,0.829405238,75.1423487
5482,1.01,3.44,42.10789775,0.438617687,-53.80919935,96.00136754,0.782540871,75.12499382
5483,1.045,4.14,42.12663034,0.464836562,-50.82983964,90.62675746,0.828777557,75.10942268
5484,1.03,4.7,41.20881438,0.461486757,-48.99289066,89.29576808,0.841118249,75.10830005
5485,1.04,1.36,44.80768409,0.43989796,-60.77306562,101.8592678,0.73729511,75.10034002
5486,1.04,4.74,42.72102465,0.465810653,-52.18850827,91.71328394,0.818590645,75.07563627
5487,1.015,1.22,41.26166146,0.418243821,-54.22388387,98.65456327,0.760949945,75.07118451
5488,0.995,2.04,42.88914642,0.422709795,-57.96742914,101.4623907,0.739883536,75.07035238
5489,1,4.7,42.04307436,0.439631888,-53.58884582,95.63244949,0.784548981,75.02834075
5490,0.895,3.32,26.41342209,0.275456542,-33.75811551,95.88961636,0.782431771,75.02708231
5491,0.99,0.2,19.81128443,0.220806071,-23.69264844,89.72255325,0.83617855,75.02407452
5492,0.985,0.24,21.05443586,0.231298927,-25.54579206,91.02694988,0.824184109,75.02296557
5493,1.045,4.32,42.12701161,0.465414274,-50.82986385,90.51508302,0.828784664,75.01751263
5494,1.015,1.88,42.61332652,0.433575197,-55.83031208,98.28358913,0.76326506,75.0164296
5495,1.02,1.08,39.72280815,0.410159727,-51.28505525,96.84716833,0.774549388,75.01291494
5496,0.895,2.82,26.42949386,0.275846316,-33.75811551,95.81238664,0.782907857,75.01227027
5497,0.89,2.02,23.79102319,0.262385116,-28.76566051,90.67215223,0.827063337,74.99161284
5498,1.005,4.64,42.09064051,0.442618262,-53.37698868,95.09467671,0.788554048,74.9872923
5499,1.045,4.16,42.08466399,0.464920268,-50.8298423,90.52017493,0.82795189,74.94634989
5500,0.99,1.7,41.36027137,0.413425189,-55.22464846,100.0429401,0.748945852,74.92674494
5501,1.01,3.46,42.05592455,0.438700675,-53.80919935,95.86473629,0.781574992,74.92548049
5502,1.045,4.34,42.09543781,0.465491754,-50.82986658,90.43218794,0.828163453,74.89263301
5503,0.985,3.66,39.98440984,0.421538738,-50.64255537,94.8534648,0.789541712,74.89076694
5504,1.045,1.26,44.3182556,0.441218862,-59.44766647,100.4450612,0.74550034,74.88182735
5505,0.895,3.34,26.38789932,0.275492541,-33.75811551,95.78444207,0.781675722,74.87237292
5506,1.035,1,41.88274027,0.412744168,-56.77133875,101.4738511,0.737744453,74.86177085
5507,1.03,4.72,41.17667623,0.461571576,-49.07047576,89.2097313,0.839133422,74.85886707
5508,1.02,1.66,39.72648966,0.435863037,-48.37189326,91.14443371,0.821272168,74.8543867
5509,0.98,0.84,34.09137713,0.35813197,-43.3598731,95.19221948,0.786242549,74.84417326
5510,1.045,4.18,42.04888524,0.464766107,-50.82984496,90.4732178,0.827247954,74.8437843
5511,1.04,4.76,42.68845638,0.465895392,-52.26145992,91.62669795,0.816824797,74.84295895
5512,0.995,1.76,41.95958916,0.419317258,-56.11934518,100.0664493,0.747684939,74.81817701
5513,1.03,0.72,37.56384604,0.377765367,-49.92768014,99.43697691,0.752365139,74.812915
5514,1.03,1.04,41.61845698,0.415240052,-55.76622833,100.2274631,0.746302166,74.79997281
5515,1,4.72,42.01073639,0.43972092,-53.65946487,95.53954453,0.782913816,74.79922936
5516,1.045,4.36,42.0638316,0.46556957,-50.82986931,90.34918574,0.827541604,74.76771011
5517,1.005,4.66,42.05841598,0.442705595,-53.44760773,95.00312719,0.786909233,74.75883791
5518,1.04,1.3,44.36567169,0.438581806,-60.03320912,101.1571184,0.739018825,74.75701482
5519,1.04,0.7,39.25739546,0.378613713,-54.45117531,103.687199,0.720965071,74.75484877
5520,1.02,2.04,41.49065782,0.441070683,-52.2141367,94.06804725,0.794624989,74.74882105
5521,1.015,1.1,40.10997222,0.408477967,-52.69067617,98.19372262,0.761234722,74.74847112
5522,0.895,2.84,26.38553894,0.275917624,-33.75811551,95.6283204,0.781605802,74.74365004
5523,0.895,1.3,25.89621995,0.257488059,-34.84859884,100.5725084,0.74310649,74.7360837
5524,1.045,0.7,39.04631162,0.379306107,-53.78548887,102.9414261,0.725963683,74.73173687
5525,1.01,3.48,42.00392803,0.438784123,-53.80919935,95.72800338,0.780608679,74.72611027
5526,1.045,0.62,36.28556248,0.369557299,-47.68264399,98.18656699,0.760980505,74.71806328
5527,0.9,2.06,28.37770029,0.287545156,-37.4820706,98.68954375,0.757100657,74.71791843
5528,0.895,3.36,26.36237281,0.275528764,-33.75811551,95.67920402,0.780919563,74.71776219
5529,0.995,2.08,42.86653823,0.423221293,-58.10973084,101.2863458,0.737682615,74.71717646
5530,0.895,2.72,26.37066047,0.275724698,-33.75811551,95.64127067,0.781165064,74.71161934
5531,0.995,1.34,38.3055796,0.409147423,-48.00829117,93.6229278,0.797895086,74.70127402
5532,1.045,4.2,42.01151154,0.464845775,-50.82984764,90.37731183,0.82651264,74.69799055
5533,0.995,1.82,42.12438792,0.420552406,-56.4937266,100.1644203,0.74564718,74.68731754
5534,0.99,1.8,41.63233008,0.416700341,-55.69440778,99.90951773,0.747513651,74.68372834
5535,1.035,0.58,36.30693578,0.356438844,-49.53181037,101.8602107,0.733002398,74.66377869
5536,1.045,1.48,42.14150196,0.446551567,-53.2697882,94.37096426,0.79109573,74.65646682
5537,1.045,4.38,42.03219289,0.465647722,-50.82987206,90.26607651,0.826919116,74.64274422
5538,0.89,1.92,24.06852497,0.261681902,-29.65832807,91.97626901,0.811526695,74.64119765
5539,1.04,4.78,42.65585349,0.465980464,-52.33441157,91.54000381,0.81506321,74.61088936
5540,1.03,4.74,41.14450403,0.46165673,-49.14806086,89.12358756,0.837154169,74.61018285
5541,0.895,1.16,25.18108054,0.25513952,-33.3111677,98.69533553,0.75593509,74.6072673
5542,0.985,3.68,39.93274783,0.421629683,-50.71214787,94.71047575,0.787439489,74.57876867
5543,1,4.74,41.97836414,0.439810302,-53.73008392,95.44652314,0.781282311,74.5706802
5544,1.035,1.04,42.70422398,0.41664815,-58.6998291,102.4946924,0.727501675,74.56506035
5545,0.895,3.38,26.33684257,0.27556521,-33.75811551,95.57390253,0.780163293,74.56325053
5546,1.045,4.22,41.97410681,0.464925808,-50.82985032,90.28130106,0.825776715,74.5521962
5547,1.005,4.68,42.02615746,0.442793278,-53.51822678,94.91146222,0.785268122,74.53094574
5548,1.01,3.5,41.95190782,0.43886803,-53.80919935,95.59116851,0.779641926,74.52688273
5549,1.045,4.4,42.0005216,0.465726208,-50.82987481,90.18286031,0.826295987,74.5177356
5550,0.985,3.82,40.11896701,0.422006604,-51.19934683,95.06715449,0.783583571,74.49306038
5551,0.895,2.86,26.34157877,0.275989424,-33.75811551,95.4441601,0.780303591,74.4754209
5552,1.02,1.64,39.56018537,0.435973812,-48.21336066,90.73982025,0.820523291,74.45413595
5553,0.985,3.7,39.9370744,0.421887567,-50.78174037,94.66283805,0.786445563,74.44716898
5554,0.9,2.18,28.35036752,0.288062722,-37.4820706,98.41734219,0.756371435,74.44006632
5555,0.895,3.4,26.31130858,0.275601881,-33.75811551,95.46853788,0.779406913,74.40883835
5556,1.045,4.24,41.93667099,0.465006206,-50.82985301,90.18518565,0.825040178,74.40640164
5557,0.9,2.14,28.3438522,0.28809903,-37.4820706,98.38232446,0.75619761,74.3964786
5558,1.02,1.82,40.92706876,0.438720671,-51.32006642,93.28730437,0.797486668,74.39538149
5559,1.045,0.56,36.12632559,0.355430575,-49.3576179,101.6410183,0.731930088,74.39411945
5560,1.045,4.42,41.96881763,0.46580503,-50.82987758,90.09953723,0.825672216,74.39268452
5561,1.03,1.38,42.86372664,0.437277717,-56.4848619,98.02403592,0.758853349,74.38586796
5562,1.04,4.8,42.62321588,0.466065869,-52.40736322,91.45320158,0.813305865,74.37942522
5563,0.99,1.24,38.71184527,0.403542516,-49.9363016,95.93002905,0.775224517,74.36731041
5564,1.03,4.76,41.11229768,0.461742221,-49.22564596,89.03733696,0.835180461,74.36224412
5565,1,4.76,41.94595753,0.439900034,-53.80070296,95.35338545,0.779654451,74.34269137
5566,0.89,1.7,23.78782236,0.257646163,-29.54407582,92.32748546,0.805163868,74.3387553
5567,0.92,0.28,19.18482282,0.198448004,-24.94935141,96.67430483,0.768950764,74.33778054
5568,1.01,3.52,41.89986209,0.438952397,-53.80919935,95.45422782,0.778674699,74.32779209
5569,1.005,4.7,41.99386486,0.442881309,-53.58884582,94.81968192,0.783630702,74.30361389
5570,1.045,4.44,41.93708091,0.465884186,-50.82988035,90.01610734,0.825047799,74.26759126
5571,1.045,4.26,41.89920398,0.465086969,-50.82985571,90.08896574,0.824303028,74.26060725
5572,0.895,3.42,26.28577086,0.275638774,-33.75811551,95.3631104,0.778650421,74.25452607
5573,0.895,1.32,25.94598739,0.258362881,-35.10146082,100.4245939,0.739171157,74.23096324
5574,0.985,3.84,40.07822688,0.422090996,-51.26894796,94.95162715,0.781725167,74.22607655
5575,0.895,2.88,26.29761334,0.276061716,-33.75811551,95.25990691,0.779001225,74.20758419
5576,0.995,1.64,40.59215314,0.416912132,-53.26779963,97.3638089,0.762039232,74.19504219
5577,0.985,3.72,39.89079482,0.421975354,-50.85134119,94.53347087,0.78445905,74.15763679
5578,1.02,2.08,41.41631974,0.441629175,-52.37590931,93.78076018,0.790751326,74.15726046
5579,1.04,4.82,42.59054345,0.466151606,-52.48031487,91.36629135,0.811552742,74.14856429
5580,1.035,1.38,43.96106857,0.439009943,-59.37080263,100.1368403,0.740449289,74.14625215
5581,0.915,0.84,24.21138677,0.279501374,-28.28714819,86.62349835,0.855914729,74.14232809
5582,0.99,1.82,41.55673365,0.417327734,-55.82087097,99.57817374,0.744465877,74.13255242
5583,1.01,3.54,41.84779286,0.439037222,-53.80919935,95.31718672,0.777707035,74.12884664
5584,1,4.78,41.91351645,0.439990117,-53.87132201,95.26013157,0.778030219,74.115261
5585,1.03,4.78,41.0800571,0.461828046,-49.30323106,88.95097958,0.833212271,74.11504767
5586,0.9,2.24,28.2720295,0.287742744,-37.4820706,98.25453487,0.754281422,74.11157023
5587,0.895,3.44,26.26022939,0.275675891,-33.75811551,95.25762038,0.777893819,74.1003141
5588,1.045,4.46,41.90531135,0.465963677,-50.87206215,89.93257074,0.823739192,74.08098312
5589,1.02,1.8,40.8105412,0.438783201,-51.23842471,93.00844038,0.796483136,74.07965427
5590,1.005,4.72,41.9615381,0.442969689,-53.65946487,94.7277864,0.781996954,74.07684045
5591,0.895,3.82,26.26855468,0.276014482,-33.75811551,95.17092907,0.778140435,74.05634813
5592,0.99,1.76,41.33557167,0.416163605,-55.44069948,99.32529209,0.745581713,74.0551214
5593,0.99,2.06,42.21128504,0.419259005,-57.38964429,100.680688,0.735520939,74.05275415
5594,0.9,2.22,28.2972494,0.288510535,-37.4820706,98.08047188,0.754954274,74.04627144
5595,1.045,1.24,43.7872246,0.439882502,-58.86640095,99.54300159,0.743840695,74.04413551
5596,0.99,0.64,32.32592624,0.339265137,-41.61670912,95.28219287,0.776753543,74.01078086
5597,0.99,0.72,33.75474019,0.349947717,-43.99183266,96.45652356,0.767295612,74.01066732
5598,1.02,1.76,40.68047033,0.43804119,-51.07496,92.86905267,0.796485603,73.96886345
5599,0.895,3.84,26.25303997,0.276040327,-33.75811551,95.10581386,0.77768085,73.96197016
5600,0.985,3.86,40.03745886,0.42217581,-51.33854909,94.83598514,0.779871258,73.95985903
5601,0.895,3.46,26.23468418,0.275713231,-33.75811551,95.15206813,0.777137106,73.94620284
5602,1.01,3.56,41.79570009,0.439122505,-53.80919935,95.18004561,0.776738933,73.93004707
5603,1.04,4.84,42.55783611,0.466237675,-52.55326652,91.27927318,0.809803822,73.91830433
5604,0.99,2.1,42.24048654,0.419703926,-57.53403882,100.6435344,0.734182536,73.89072534
5605,1,4.8,41.88104081,0.44008055,-53.94194106,95.16676163,0.776409599,73.88838721
5606,0.995,1.38,38.31246605,0.411117458,-48.32821485,93.19104616,0.792755664,73.87772967
5607,1.025,2.02,41.36166026,0.444235598,-52.13315975,93.1074872,0.793384872,73.87007179
5608,0.985,3.74,39.84448929,0.422063592,-50.92094232,94.40399513,0.782477454,73.86899773
5609,1.03,4.8,41.04778091,0.461914207,-49.38081867,88.86451269,0.831249502,73.86858188
5610,0.895,3.86,26.23752163,0.276066309,-33.75811551,95.04065068,0.777221158,73.86760457
5611,1.015,1.72,41.9111929,0.430596931,-55.23447917,97.332772,0.758786786,73.85482119
